codebase,area
A6403-0190-00,53149.6705510054
A6403-0166-00,7368.07522273974
A6403-0158-00,5694.64655465353
A6403-0157-00,3961.02318417318
A6403-0165-00,9860.072373535
A6403-0162-00,5053.89237943883
A6403-0172-00,18755.8300533741
A6403-0167-00,27371.8083760227
A6403-0169-00,10024.3152526828
A6404-0128-00,13062.4335321905
A6404-0134-00,13659.3677240351
A6404-0162-00,539189.834996448
A6404-0130-00,2001.14601490413
A6404-0136-00,9156.61185503704
A6404-0133-00,4772.55632070288
A6404-0138-00,14174.7921137622
A6404-0135-00,4069.97760968936
A6404-0160-00,95518.7014228517
A6404-0147-00,52919.5695221899
A6404-0403-00,43215.1545536039
A6404-0360-00,24253.6933410767
A6404-0341-00,3202.75803327057
A6404-0346-00,3119.28596342016
A6404-0353-00,6705.83545548776
A6404-0368-00,10110.5842304241
A6404-0366-00,8079.22961154202
A6404-0412-00,81745.6044301694
A6404-0365-00,13864.7214852788
A6404-0357-00,6823.78931945247
A6404-0358-00,4649.74931224383
A6404-0349-00,5109.13975151962
A6404-0369-00,13239.4484715484
A6404-0395-00,37197.8398115649
A6404-0385-00,21780.7436424502
A6404-0566-00,8472.77402763197
A6404-0559-00,3607.09829956596
A6404-0588-00,26942.1723958446
A6404-0562-00,6109.37115262484
A6404-0560-00,5381.86920169265
A6404-0580-00,12142.3525785519
A6404-0597-00,14425.5567356085
A6404-0571-00,11650.1326259187
A6404-0565-00,3978.61112552028
A6404-0563-00,4681.75402439706
A6404-0582-00,10416.8409763075
A6404-0579-00,10517.0513587826
A6404-0586-00,18474.9359856601
A6404-0592-00,22683.0867679769
A6404-0573-00,5911.17276035906
A6404-0799-00,5688.37735134604
A6404-0798-00,5941.42859936091
A6404-0808-00,9271.99540749559
A6404-0802-00,5661.96934266471
A6404-0806-00,7059.50218275561
A6404-0810-00,8678.57205231855
A6404-0811-00,13446.5617333152
A6404-0836-00,62026.2320206313
A6404-0826-00,21156.7549156828
A6404-0847-00,51414.8282917653
A6404-0809-00,4474.87054247417
A6404-0812-00,4844.38817765736
A6404-0807-00,2673.47730187807
A6404-0819-00,14696.7838719517
A6404-0813-00,8222.70812746612
A6404-1029-00,7098.06808583475
A6404-1032-00,10397.0822412645
A6404-1036-00,9407.97878667971
A6404-1031-00,3850.06837304358
A6404-1035-00,8529.69125885908
A6403-0003-00,5311.89797141853
A6404-1033-00,5433.09308673502
A6404-1034-00,2938.36423046157
A6403-0006-00,10620.4711512124
A6404-1047-00,27876.7201839661
A6404-1037-00,6952.36971260098
A6404-1038-00,4512.48669439592
A6403-0004-00,11343.2573291089
A6403-0161-00,3786.61411747933
A6403-0171-00,11072.1601301863
A6403-0174-00,9477.56257422206
A6403-0178-00,5397.84615824605
A6403-0173-00,6049.05396694715
A6403-0170-00,8887.4552010621
A6403-0176-00,8775.6141188385
A6403-0177-00,11213.6533683288
A6403-0180-00,6984.96375369795
A6403-0175-00,5540.3808183895
A6403-0186-00,9035.95412942155
A6403-0198-00,13368.3265798731
A6403-0179-00,3282.29525589016
A6403-0183-00,5959.97455988504
A6403-0184-00,6186.12807852251
A6404-0139-00,7931.6514345653
A6404-0152-00,76648.8404078347
A6404-0137-00,4300.03409038752
A6404-0141-00,6826.82794364323
A6404-0143-00,10480.1539375211
A6404-0144-00,10815.8006144902
A6404-0142-00,6262.39541500468
A6404-0140-00,2780.08431773519
A6404-0157-00,102621.535360482
A6404-0154-00,61980.0694810343
A6404-0164-00,31262.3603214976
A6404-0146-00,15135.4741475446
A6404-0165-00,20633.3766959813
A6404-0149-00,4944.84630476603
A6404-0428-00,75944.5673680696
A6404-0348-00,2161.57605548916
A6404-0401-00,100047.441753874
A6404-0363-00,8096.76819870816
A6404-0388-00,16115.3895250066
A6404-0361-00,5882.18666731414
A6404-0372-00,12411.7963823363
A6404-0352-00,3858.53303521966
A6404-0364-00,7173.65016772563
A6404-0370-00,15606.6092425837
A6404-0359-00,2507.94125096279
A6404-0376-00,2459.29790715885
A6404-0362-00,2816.54938740657
A6404-0375-00,7616.6241805253
A6404-0380-00,4589.46508618156
A6404-0367-00,3075.5587594635
A6404-0585-00,12405.169019933
A6404-0595-00,18570.6141308794
A6404-0576-00,2668.55862626846
A6404-0604-00,15888.6625060104
A6404-0574-00,6250.89025079453
A6404-0602-00,24430.6417895764
A6404-0589-00,9931.87415773529
A6404-0572-00,1655.6011716288
A6404-0594-00,4796.67382580099
A6404-0583-00,3464.38170530471
A6404-0599-00,13697.3526414627
A6404-0587-00,4964.13962873216
A6404-0591-00,6172.60685681337
A6404-0617-00,38740.2384284636
A6404-0598-00,12747.3594653016
A6404-0830-00,13722.2235214114
A6404-0818-00,11976.685465016
A6404-0816-00,5410.7889129631
A6404-0814-00,5557.33300947478
A6404-0835-00,18261.858673587
A6404-0823-00,12280.6435927947
A6404-0817-00,5738.08797323949
A6404-0840-00,9236.6833315289
A6404-0815-00,2176.07477724548
A6404-0820-00,4939.16236391506
A6404-0832-00,21304.4139935847
A6404-0824-00,9384.28593426052
A6404-0829-00,17063.634209497
A6404-0843-00,13979.369683054
A6404-0839-00,22011.4470711532
A6404-1040-00,3946.46606713385
A6404-1041-00,8146.13109136878
A6404-1045-00,10552.6658596367
A6403-0005-00,3441.62828954658
A6403-0013-00,8841.10030569501
A6403-0008-00,10546.0474080551
A6403-0011-00,8319.83422979865
A6403-0007-00,5757.82018020258
A6404-1050-00,6037.4168087832
A6403-0010-00,6226.19143954222
A6404-1048-00,6334.30616553498
A6404-1058-00,85001.4450739102
A6403-0009-00,6792.89723687858
A6404-1046-00,4099.66449648554
A6403-0181-00,4102.01241258663
A6403-0189-00,11716.0186859682
A6403-0185-00,3977.39645716621
A6403-0182-00,4050.23988555534
A6403-0188-00,5862.71432497235
A6403-0191-00,6826.25127568343
A6403-0196-00,10444.8857866861
A6403-0197-00,10956.0473142568
A6403-0195-00,8248.57326537814
A6403-0194-00,7284.14761485861
A6403-0192-00,5618.70612267983
A6403-0201-00,8423.81908239961
A6403-0199-00,7557.66501545768
A6403-0208-00,12457.5578999045
A6403-0315-00,670795.07044735
A6404-0148-00,9747.72963841688
A6404-0156-00,50491.9262985259
A6404-0150-00,5829.10568320877
A6404-0153-00,5517.98071349878
A6404-0161-00,65985.7236061509
A6404-0155-00,9582.76979450582
A6404-0159-00,24543.0021089718
A6404-0173-00,57772.4778430957
A6404-0172-00,74836.1468571614
A6404-0169-00,39185.9694658599
A6404-0166-00,8417.02626366075
A6404-0170-00,31549.690574257
A6404-0371-00,3367.17188554512
A6404-0462-00,49639.0133689153
A6404-0419-00,50113.2631801308
A6404-0377-00,4514.00257888175
A6404-0387-00,2977.21700380569
A6404-0421-00,24691.9318199199
A6404-0379-00,3977.50146469693
A6404-0373-00,8434.96191624748
A6404-0381-00,3024.05407729235
A6404-0409-00,19533.7426728872
A6404-0383-00,7942.74081142171
A6404-0386-00,2974.83059908831
A6404-0378-00,2689.82067315937
A6404-0390-00,5456.3993407682
A6404-0610-00,22759.8429535585
A6404-0601-00,10963.2097666802
A6404-0600-00,9747.69579475353
A6404-0622-00,26962.5419541555
A6404-0593-00,3607.74849988992
A6404-0596-00,5788.01923944979
A6404-0605-00,10869.2564728903
A6404-0607-00,12568.7326027974
A6404-0608-00,12068.2155131383
A6404-0615-00,20124.9816161726
A6404-0620-00,12984.8955807495
A6404-0613-00,21768.3375666211
A6404-0609-00,8645.98591702985
A6404-0614-00,10811.1489498364
A6404-0643-00,56293.5980926759
A6404-0822-00,2902.11934377537
A6404-0827-00,7907.16366089
A6404-0831-00,6194.59959108856
A6404-0833-00,5386.12303213661
A6404-0828-00,7232.34970686052
A6404-0834-00,4937.47517156463
A6404-0838-00,15351.8381469308
A6404-0825-00,3184.18319620824
A6404-0842-00,14866.2910400813
A6404-1066-00,854976.224240796
A6404-0844-00,12440.8162064103
A6404-1053-00,7272.99203836686
A6403-0012-00,6876.38901935469
A6403-0025-00,1349578.55473072
A6404-1054-00,8491.71700673118
A6403-0015-00,13327.7227746849
A6404-1051-00,1786.4167775837
A6404-1052-00,3046.47769593871
A6403-0014-00,2666.91776089223
A6404-1055-00,2795.81573821679
A6403-0016-00,9610.05592673724
A6404-1065-00,37933.832506817
A6403-0018-00,10024.5715927329
A6403-0261-00,111768.699046477
A6403-0292-00,113688.500038084
A6403-0193-00,2780.62273714376
A6403-0210-00,10087.3876939739
A6403-0200-00,5049.87733151646
A6403-0212-00,8723.51901564145
A6403-0240-00,74651.3511615714
A6403-0202-00,5069.75412175202
A6403-0209-00,8728.62944894142
A6403-0207-00,6065.95458472372
A6403-0206-00,10787.5582389528
A6403-0213-00,3627.38541794317
A6403-0215-00,7380.01269614571
A6403-0205-00,4391.87732372586
A6403-0220-00,13246.8795794326
A6404-0199-00,104045.419394753
A6404-0163-00,5398.55540029294
A6404-0168-00,57421.8038768913
A6404-0174-00,14130.6830093145
A6404-0167-00,3956.27796516995
A6404-0175-00,10273.2427834867
A6404-0185-00,70998.1445695034
A6404-0171-00,2480.39852844402
A6404-0176-00,12057.9370593058
A6404-0207-00,94440.503970961
A6404-0178-00,14792.2774968221
A6404-0203-00,64986.714154513
A6404-0179-00,13674.7089027172
A6404-0180-00,4942.45800803851
A6404-0474-00,206458.531666742
A6404-0389-00,3685.10387377854
A6404-0405-00,18172.0820232039
A6404-0391-00,3055.86528400008
A6404-0396-00,18963.9144426636
A6404-0392-00,2980.64144359197
A6404-0413-00,11529.7726361384
A6404-0399-00,12777.8220249955
A6404-0433-00,18528.4363290189
A6404-0394-00,4481.78334291072
A6404-0397-00,6593.49178876324
A6404-0422-00,29753.2904970554
A6404-0411-00,14304.277640226
A6404-0398-00,3281.63450390216
A6404-0606-00,3296.58743885546
A6404-0611-00,3563.85698523795
A6404-0625-00,12112.0633476231
A6404-0623-00,13253.3083730207
A6404-0621-00,9438.56940415044
A6404-0628-00,12044.9970328885
A6404-0612-00,3504.97926519053
A6404-0633-00,13599.5314842518
A6404-0618-00,3362.9979027138
A6404-0641-00,27368.7095902202
A6404-0635-00,13872.5551841317
A6404-0717-00,322471.547171873
A6404-0626-00,4414.818349702
A6404-0634-00,10536.8503905847
A6404-0631-00,4847.93315639851
A6404-0627-00,4261.51866931039
A6404-0853-00,10976.1792618237
A6404-0849-00,9025.12848030447
A6404-0837-00,3449.3270910263
A6404-0878-00,56659.2336671942
A6404-0841-00,5906.221098865
A6404-0845-00,6927.70653200775
A6404-0850-00,8678.99836725362
A6404-0846-00,4736.08004044653
A6404-0872-00,15939.6067759205
A6404-0860-00,28315.7469622081
A6404-0851-00,5896.58035699675
A6404-0862-00,15548.8765890023
A6404-0855-00,9942.73415337441
A6404-0861-00,10929.4712641841
A6404-1056-00,4241.24379014295
A6403-0017-00,5965.73991654322
A6404-1057-00,8016.65830123052
A6404-1063-00,57548.7366063901
A6404-1059-00,11349.1359151331
A6403-0020-00,8139.20489533235
A6403-0019-00,6504.39502006211
A6404-1060-00,19061.731079772
A6404-1064-00,56036.5348434268
A6403-0021-00,5759.85741369489
A6404-1061-00,15109.4572565593
A6404-1070-00,143582.510749588
A6403-0203-00,4298.66374308407
A6403-0217-00,7416.351644768
A6403-0204-00,3836.01658078041
A6403-0218-00,6828.11561918499
A6403-0227-00,13326.7848204303
A6403-0214-00,3942.26963854121
A6403-0233-00,17036.6933822653
A6403-0216-00,7124.33516178509
A6403-0222-00,8747.58398990035
A6403-0234-00,17191.3482044793
A6403-0224-00,9862.22437878592
A6403-0211-00,3388.66680887337
A6403-0225-00,8659.92512905414
A6403-0280-00,92343.0226711767
A6403-0229-00,7879.88424538375
A6403-0221-00,3788.17840371418
A6404-0177-00,3233.61278186439
A6404-0190-00,33824.03550408
A6404-0186-00,13796.3059721098
A6404-0182-00,22055.6409031127
A6404-0184-00,26683.0255590436
A6404-0189-00,38988.1403644687
A6404-0194-00,34565.2124272144
A6404-0181-00,2905.26118636741
A6404-0187-00,4962.2533959356
A6404-0208-00,77495.4467810046
A6404-0183-00,4394.77575460687
A6404-0198-00,28923.0333674337
A6404-0188-00,4446.11880526791
A6404-0191-00,17716.9100311181
A6404-0227-00,110418.514769456
A6404-0400-00,3836.68129208022
A6404-0402-00,11271.9643796537
A6404-0417-00,23445.8917215878
A6404-0404-00,6573.01125194579
A6404-0416-00,14390.0284597758
A6404-0407-00,11129.5152656285
A6404-0410-00,8534.03383113208
A6404-0434-00,23802.1534400054
A6404-0418-00,11116.9020885931
A6404-0408-00,5631.72741490287
A6404-0442-00,31237.8549313875
A6404-0414-00,19290.838362736
A6404-0406-00,8089.64815780376
A6404-0453-00,66017.3259602115
A6404-0420-00,7990.17541431341
A6404-0624-00,2327.98107602902
A6404-0630-00,4993.46530639535
A6404-0629-00,4852.51825416136
A6404-0640-00,13188.299997229
A6404-0639-00,12456.6513729923
A6404-0636-00,5697.5582499849
A6404-0632-00,3009.77191251928
A6404-0646-00,9035.59594932571
A6404-0647-00,9407.66038860099
A6404-0637-00,5347.58492899964
A6404-0650-00,11438.9351523685
A6404-0638-00,6682.02274090712
A6404-0651-00,8645.39040681483
A6404-0649-00,11353.8589536429
A6404-0660-00,18018.4166660907
A6404-0642-00,4361.58318471928
A6404-0656-00,11888.7574063175
A6404-0859-00,9159.3952581396
A6404-0852-00,5848.36318058139
A6404-0877-00,17478.9620501871
A6404-0856-00,5717.01272990163
A6404-0858-00,9645.18834855052
A6404-0854-00,4474.35264108596
A6404-0864-00,10313.5743225014
A6404-0857-00,5456.81604534682
A6404-0870-00,13458.9694240968
A6404-0869-00,10270.0783503673
A6404-0875-00,13219.8898114767
A6404-0865-00,5455.25738414481
A6404-0866-00,5897.36045606264
A6404-0867-00,6248.15810863273
A6404-0863-00,3443.89655474567
A6404-0871-00,5608.47371870781
A6403-0023-00,15690.0637780197
A6403-0022-00,2574.79521208007
A6404-1062-00,5315.75134826307
A6404-1067-00,13391.7081338507
A6403-0024-00,208505.331133365
A6404-1068-00,75734.1839972497
A6404-1069-00,43426.0660769785
A6404-1071-00,136445.475208918
A6403-0026-00,88219.2688310243
A6403-0027-00,96670.7806936676
A6403-0058-00,468263.071506326
A6403-0231-00,9220.24239850115
A6403-0219-00,2905.8815566475
A6403-0230-00,4759.59619485564
A6403-0236-00,7216.17960235394
A6403-0237-00,11490.8177166756
A6403-0228-00,4790.56508346146
A6403-0223-00,3298.41103463088
A6403-0232-00,2906.97546320722
A6403-0257-00,20748.2528534853
A6403-0226-00,3262.32940100288
A6403-0241-00,8801.41104881387
A6403-0242-00,6773.86647591662
A6403-0243-00,8482.88020988239
A6403-0247-00,11635.3451908729
A6403-0259-00,22276.008765603
A6403-0246-00,6742.239050172
A6404-0252-00,168461.84001675
A6404-0192-00,7307.95906656873
A6404-0196-00,10221.9810978281
A6404-0193-00,9928.65752592172
A6404-0197-00,4854.44433446882
A6404-0293-00,253602.913891211
A6404-0202-00,6460.66814744394
A6404-0210-00,12078.8765269896
A6404-0205-00,9287.88596554465
A6404-0201-00,12519.9966457829
A6404-0195-00,6163.93872887542
A6404-0206-00,5784.42144016363
A6404-0423-00,13117.2540078215
A6404-0415-00,3354.16685201828
A6404-0431-00,18876.0231770059
A6404-0441-00,30147.2755281795
A6404-0437-00,16634.8194756829
A6404-0424-00,4554.45644762042
A6404-0427-00,5412.25527028416
A6404-0425-00,10975.3108911051
A6404-0432-00,11410.6096328892
A6404-0478-00,57744.3070892968
A6404-0449-00,34426.3630542294
A6404-0439-00,16924.8382308026
A6404-0430-00,11654.6278115753
A6404-0429-00,10466.7273973977
A6404-0435-00,8320.96188850705
A6404-0644-00,9684.81561755386
A6404-0645-00,7577.26324446391
A6404-0672-00,26881.8943916243
A6404-0654-00,11626.4842178467
A6404-0662-00,13316.036977551
A6404-1044-00,3323632.30077058
A6404-0658-00,9078.79304836964
A6404-0653-00,6046.24169705373
A6404-0652-00,3902.54526814227
A6404-0657-00,9645.56844769265
A6404-0688-00,7641.98493542359
A6404-0886-00,12867.2270276411
A6404-0873-00,3591.35191699348
A6404-0892-00,18754.6743343118
A6404-0874-00,3327.29499078879
A6404-0885-00,7956.50756292237
A6404-0893-00,8784.27529511937
A6404-0889-00,8309.26434563028
A6404-0900-00,10859.4089842993
A6404-0880-00,6298.39089978008
A6404-0896-00,11985.712740846
A6404-0879-00,3715.27306490364
A6404-0876-00,2838.60209430688
A6404-0883-00,5919.55858745276
A6404-0890-00,3405.19730131457
A6404-0882-00,3475.25300818503
A6404-0888-00,3820.76696016403
A6404-0894-00,6589.74219263669
A6403-0033-00,43843.8659327551
A6403-0032-00,22005.7976272674
A6403-0028-00,12902.8497810267
A6403-0029-00,7835.76894660598
A6403-0030-00,8121.77503667215
A6403-0031-00,6379.70876435989
A6403-0034-00,4505.66990740555
A6403-0035-00,3722.62859459085
A6403-0036-00,4676.19932684487
A6403-0037-00,4715.59222837054
A6403-0038-00,3733.99290117601
A6403-0039-00,7421.37600010069
A6403-0088-00,474800.142484322
A6403-0089-00,446174.019788204
A6403-0238-00,3186.53884898673
A6403-0235-00,3861.23202060441
A6403-0248-00,15423.9022181172
A6403-0249-00,6626.81656689983
A6403-0244-00,4178.11989710412
A6403-0256-00,11912.9950721195
A6403-0239-00,3667.47350445691
A6403-0254-00,9859.81533327724
A6403-0250-00,3306.52149813995
A6403-0252-00,5246.2957835619
A6403-0255-00,8662.327448822
A6403-0253-00,6428.66075003728
A6403-0260-00,9911.44124415944
A6403-0245-00,4189.71085819827
A6403-0265-00,9070.77900981454
A6403-0264-00,7985.63064370625
A6404-0001-00,139974.363621286
A6404-0200-00,10562.668898003
A6404-0204-00,4492.09811125155
A6404-0258-00,104797.10169369
A6404-0209-00,5434.75960925767
A6404-0214-00,16636.3573578946
A6404-0211-00,4747.2475743867
A6404-0217-00,7592.15793980503
A6404-0213-00,17009.5921845345
A6404-0219-00,21563.9128075925
A6404-0220-00,8267.6441674134
A6404-0212-00,3452.14095976405
A6404-0215-00,4423.17921596844
A6404-0216-00,3320.31688336657
A6404-0218-00,4492.91098217339
A6404-0226-00,26397.7118293184
A6404-0223-00,9040.16441791979
A6404-0225-00,6022.99101972331
A6404-0436-00,8520.42894293201
A6404-0445-00,24131.5236507732
A6404-0451-00,28233.7583087933
A6404-0457-00,25361.875883384
A6404-0461-00,30351.787553809
A6404-0440-00,19842.6802127773
A6404-0438-00,3390.35863317404
A6404-0443-00,12827.6681671298
A6404-0460-00,38248.9857800052
A6404-0452-00,14687.4581045216
A6404-0444-00,8412.78922695656
A6404-0455-00,18783.47256933
A6404-0463-00,10315.9748223551
A6404-0477-00,24020.1123232743
A6404-0648-00,2927.28671514842
A6404-0655-00,5723.74851906295
A6404-0668-00,15681.42757247
A6404-0666-00,9105.02451010223
A6404-0881-00,1911342.8007919
A6404-0659-00,6349.85902244065
A6404-0685-00,13700.4164070423
A6404-0661-00,5958.73162731697
A6404-0665-00,6021.68148598625
A6404-0663-00,7321.13267665166
A6404-0671-00,14301.0407360634
A6404-0673-00,14275.8689394956
A6404-0706-00,19816.810672151
A6404-0676-00,9682.96135973852
A6404-0904-00,15772.8103753293
A6404-0884-00,2459.50103794152
A6404-0887-00,4814.55481665973
A6404-0891-00,2750.12945017863
A6404-0916-00,16021.2552275746
A6404-0899-00,2789.12733074118
A6404-0895-00,2724.22988404605
A6404-0902-00,6701.69544153898
A6404-0907-00,7586.82257559133
A6404-0908-00,8350.98748774044
A6404-0906-00,6933.04362491144
A6404-0901-00,3840.85342704429
A6404-0898-00,3005.01950018807
A6404-0905-00,4298.01048480967
A6404-0897-00,2364.68155053024
A6404-0923-00,11657.7578190039
A6404-0909-00,8820.917642707
A6403-0040-00,4672.40897907678
A6403-0041-00,4730.38225345708
A6403-0042-00,4812.99046307848
A6403-0043-00,7779.10117390732
A6403-0044-00,3817.36253866846
A6403-0055-00,32178.565531394
A6403-0049-00,12121.5609951788
A6403-0050-00,40598.0685771376
A6403-0045-00,4771.24944896364
A6403-0046-00,4884.33571187058
A6403-0047-00,3792.91292397983
A6403-0048-00,7613.05435176361
A6403-0057-00,20457.5488157337
A6403-0056-00,8376.38179703402
A6403-0051-00,5189.74564448726
A6403-0052-00,5366.53716779579
A6403-0268-00,12298.2918649298
A6403-0263-00,5118.08943673781
A6403-0270-00,7690.04561159993
A6403-0269-00,14590.4310509049
A6403-0251-00,3304.02428183975
A6403-0267-00,8686.09400294669
A6403-0271-00,12455.1727831345
A6403-0262-00,3542.22964106897
A6403-0276-00,13747.2422290899
A6403-0258-00,3825.77456689188
A6403-0283-00,17821.8234334891
A6403-0272-00,8158.75819117197
A6403-0273-00,8872.25802407938
A6403-0277-00,8276.25507742551
A6403-0275-00,6043.91008513559
A6404-0002-00,145240.997513647
A6404-0008-00,8359.31641238991
A6404-0009-00,29044.6811416876
A6404-0003-00,16910.7379510195
A6404-0004-00,16114.2544246763
A6404-0006-00,14857.0335654548
A6404-0005-00,14154.6903723832
A6404-0007-00,17340.5559121137
A6404-0010-00,12952.821324534
A6404-0014-00,18133.5147836643
A6404-0011-00,12320.5706745504
A6404-0013-00,11009.7942041335
A6404-0012-00,15207.532190618
A6404-0018-00,18133.2318220723
A6404-0015-00,11136.7560715761
A6404-0224-00,7941.08038659317
